,person_id,name,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,games_played,field_goals_blocked,free_throws_made,free_throws_missed,rebounds,points,three-pointers
198,1136.0,Brett Szabo,51.0,17.0,60.0,40.0,16.0,112.0,60.0,32.0,45.0,16.0,157.0,7752.0,84.0
199,54.0,Dickey Simpkins,338.0,228.0,425.0,263.0,72.0,435.0,211.0,44.0,281.0,182.0,864.0,10091.0,100.0
200,146.0,Jud Buechler,404.0,262.0,579.0,116.0,144.0,357.0,373.0,78.0,32.0,25.0,618.0,5205.0,44.0
201,305.0,Robert Parish,69.0,22.0,71.0,28.0,6.0,38.0,70.0,19.0,21.0,10.0,89.0,1181.0,9.0
202,70.0,Steve Kerr,749.0,506.0,852.0,173.0,174.0,332.0,381.0,16.0,220.0,29.0,414.0,9621.0,99.0
203,213.0,Antonio Davis,2479.0,848.0,3172.0,1036.0,313.0,1928.0,685.0,684.0,2028.0,697.0,5163.0,14530.0,177.0
204,365.0,Derrick McKey,455.0,357.0,614.0,247.0,223.0,602.0,290.0,87.0,218.0,76.0,887.0,9450.0,116.0
205,3.0,Grant Long,708.0,387.0,915.0,360.0,313.0,769.0,359.0,71.0,546.0,185.0,1433.0,965.0,6.0
206,696.0,Travis Best,1858.0,2247.0,2397.0,825.0,611.0,1472.0,625.0,56.0,982.0,190.0,1141.0,12501.0,124.0
207,255.0,Grant Hill,5037.0,3189.0,5302.0,1921.0,978.0,1939.0,874.0,448.0,3207.0,919.0,4710.0,12784.0,137.0
208,247.0,Joe Dumars,805.0,661.0,1081.0,248.0,112.0,224.0,217.0,5.0,377.0,70.0,340.0,9016.0,76.0
209,901.0,Otis Thorpe,1091.0,505.0,1049.0,461.0,181.0,943.0,289.0,79.0,461.0,228.0,1735.0,919.0,0.0
210,688.0,Michael Curry,981.0,749.0,1205.0,421.0,299.0,1379.0,588.0,57.0,633.0,131.0,917.0,19478.0,225.0
211,905.0,Dale Davis,2069.0,609.0,1939.0,593.0,401.0,1723.0,689.0,687.0,852.0,575.0,5089.0,12534.0,118.0
212,397.0,Reggie Miller,3429.0,1747.0,4225.0,905.0,590.0,1159.0,672.0,110.0,2473.0,266.0,1812.0,798.0,3.0
213,371.0,Terry Mills,585.0,220.0,787.0,183.0,93.0,538.0,241.0,57.0,101.0,30.0,905.0,3223.0,34.0
214,328.0,Rick Mahorn,79.0,22.0,108.0,49.0,22.0,169.0,125.0,9.0,41.0,22.0,250.0,4299.0,52.0
215,283.0,Lindsey Hunter,2185.0,1713.0,3423.0,790.0,824.0,1353.0,728.0,123.0,687.0,222.0,1511.0,5362.0,62.0
216,278.0,Stacey Augmon,970.0,639.0,1258.0,453.0,393.0,888.0,608.0,143.0,602.0,250.0,1393.0,17713.0,187.0
217,199.0,Reggie Williams,612.0,301.0,741.0,148.0,94.0,265.0,224.0,16.0,9.0,3.0,31.0,1186.0,10.0
218,1064.0,Brent Scott,8.0,3.0,9.0,4.0,1.0,14.0,13.0,1.0,3.0,3.0,9.0,3889.0,47.0
219,147.0,Jalen Rose,4188.0,2557.0,5342.0,1650.0,588.0,1951.0,763.0,242.0,2327.0,518.0,2629.0,10011.0,77.0
220,906.0,Haywoode Workman,115.0,244.0,165.0,85.0,55.0,101.0,69.0,1.0,47.0,16.0,135.0,8390.0,89.0
221,689.0,Theo Ratliff,2008.0,432.0,2051.0,919.0,363.0,2140.0,707.0,1771.0,1258.0,512.0,4114.0,12743.0,193.0
222,706.0,Jerome Allen,74.0,145.0,140.0,66.0,29.0,82.0,76.0,4.0,40.0,26.0,94.0,17460.0,236.0
223,431.0,Shawn Kemp,2268.0,737.0,2777.0,1208.0,512.0,1747.0,516.0,385.0,1892.0,607.0,3510.0,1922.0,25.0
224,304.0,John Stockton,2216.0,4337.0,2118.0,1245.0,874.0,1196.0,549.0,112.0,1497.0,292.0,1396.0,934.0,3.0
225,252.0,Karl Malone,4723.0,2346.0,4688.0,1631.0,755.0,1649.0,592.0,379.0,3673.0,1054.0,5074.0,310.0,3.0
226,96.0,Detlef Schrempf,1249.0,1010.0,1391.0,533.0,203.0,735.0,309.0,80.0,916.0,194.0,1689.0,1099.0,18.0
227,204.0,Jeff Hornacek,1337.0,1061.0,1430.0,450.0,341.0,600.0,293.0,69.0,846.0,93.0,830.0,4614.0,38.0
228,731.0,Greg Ostertag,1214.0,422.0,1262.0,638.0,180.0,1795.0,676.0,1176.0,757.0,591.0,3820.0,226.0,1.0
229,29.0,Jim McIlvaine,319.0,83.0,393.0,171.0,104.0,764.0,265.0,458.0,135.0,120.0,880.0,13324.0,109.0
230,56.0,Gary Payton,5568.0,5668.0,6687.0,1829.0,1299.0,1889.0,831.0,173.0,2247.0,778.0,3434.0,5941.0,77.0
231,765.0,Hersey Hawkins,995.0,773.0,1276.0,422.0,486.0,566.0,321.0,67.0,689.0,93.0,1071.0,5245.0,35.0
232,935.0,Bryon Russell,1894.0,928.0,2549.0,671.0,705.0,1637.0,629.0,159.0,1203.0,371.0,2400.0,6954.0,87.0
233,458.0,Howard Eisley,1675.0,2427.0,2439.0,1008.0,477.0,1460.0,675.0,71.0,714.0,150.0,1163.0,3474.0,42.0
234,378.0,Craig Ehlo,84.0,61.0,150.0,42.0,31.0,67.0,98.0,4.0,11.0,13.0,106.0,43549.0,528.0
235,64.0,Sam Perkins,809.0,337.0,1134.0,236.0,205.0,555.0,349.0,138.0,429.0,105.0,1114.0,927.0,19.0
236,156.0,Antoine Carr,438.0,137.0,502.0,134.0,39.0,481.0,215.0,131.0,185.0,55.0,380.0,1036.0,10.0
237,203.0,Nate McMillan,80.0,182.0,129.0,43.0,71.0,118.0,80.0,10.0,15.0,9.0,152.0,2147.0,22.0
238,356.0,Chris Morris,266.0,88.0,377.0,96.0,69.0,236.0,203.0,48.0,123.0,38.0,386.0,1946.0,15.0
239,323.0,Greg Foster,528.0,187.0,725.0,226.0,48.0,660.0,368.0,90.0,189.0,58.0,852.0,280.0,0.0
240,228.0,Adam Keefe,466.0,214.0,495.0,229.0,135.0,522.0,325.0,75.0,350.0,127.0,1087.0,8202.0,40.0
241,1000.0,Shandon Anderson,1928.0,972.0,2294.0,927.0,543.0,1410.0,692.0,178.0,1010.0,351.0,2182.0,4945.0,25.0
242,240.0,Brooks Thompson,180.0,202.0,262.0,100.0,63.0,140.0,129.0,3.0,28.0,18.0,108.0,2889.0,25.0
243,682.0,Bob Sura,1696.0,2135.0,2400.0,1054.0,560.0,1329.0,566.0,116.0,1246.0,563.0,2008.0,8465.0,106.0
244,383.0,Kendall Gill,2439.0,1287.0,3458.0,788.0,813.0,1384.0,563.0,224.0,1262.0,453.0,2164.0,4228.0,52.0
245,210.0,Terrell Brandon,2154.0,2497.0,2668.0,733.0,623.0,698.0,350.0,109.0,873.0,111.0,1180.0,135.0,1.0
246,762.0,Shawn Bradley,1744.0,348.0,1996.0,577.0,369.0,1803.0,593.0,1367.0,881.0,285.0,3570.0,10328.0,110.0
247,770.0,Mark West,135.0,36.0,130.0,76.0,17.0,251.0,143.0,83.0,51.0,64.0,350.0,928.0,4.0
248,238.0,Tyrone Hill,1438.0,365.0,1473.0,665.0,318.0,1413.0,413.0,169.0,923.0,533.0,3504.0,17798.0,215.0
249,168.0,Chris Mills,1215.0,561.0,1643.0,379.0,223.0,788.0,328.0,103.0,564.0,124.0,1511.0,0.0,0.0
250,420.0,Jayson Williams,617.0,145.0,726.0,218.0,88.0,508.0,161.0,139.0,345.0,206.0,1724.0,4600.0,55.0
251,123.0,Robert Pack,724.0,1137.0,1069.0,568.0,266.0,436.0,288.0,12.0,487.0,134.0,470.0,738.0,1.0
252,709.0,Ed O'Bannon,91.0,38.0,179.0,19.0,28.0,92.0,68.0,11.0,31.0,4.0,140.0,4584.0,39.0
253,198.0,Danny Ferry,1039.0,447.0,1306.0,326.0,172.0,917.0,450.0,111.0,247.0,41.0,1133.0,297.0,8.0
254,1365.0,Xavier McDaniel,147.0,72.0,231.0,76.0,38.0,167.0,76.0,19.0,66.0,27.0,343.0,6702.0,83.0
255,1002.0,Reggie Geary,77.0,108.0,147.0,55.0,48.0,130.0,94.0,14.0,33.0,34.0,81.0,2380.0,15.0
256,355.0,Vincent Askew,89.0,114.0,122.0,74.0,31.0,137.0,107.0,11.0,87.0,28.0,148.0,20367.0,225.0
257,954.0,Kerry Kittles,2703.0,1250.0,3468.0,596.0,792.0,879.0,493.0,214.0,898.0,254.0,1927.0,5345.0,65.0
258,681.0,Donny Marshall,59.0,28.0,133.0,35.0,24.0,77.0,86.0,2.0,48.0,19.0,92.0,16634.0,187.0
259,958.0,Vitaly Potapenko,1598.0,410.0,1730.0,767.0,249.0,1556.0,587.0,202.0,693.0,306.0,2656.0,12741.0,140.0
260,226.0,Antonio Lang,69.0,33.0,98.0,58.0,38.0,127.0,114.0,29.0,43.0,19.0,141.0,1881.0,27.0
261,234.0,Khalid Reeves,432.0,470.0,640.0,249.0,119.0,364.0,183.0,19.0,235.0,73.0,309.0,3644.0,31.0
262,763.0,Tony Massenburg,1054.0,160.0,1208.0,445.0,174.0,1143.0,471.0,227.0,610.0,266.0,1980.0,7359.0,96.0
263,1063.0,Carl Thomas,65.0,27.0,98.0,23.0,23.0,46.0,48.0,8.0,17.0,9.0,60.0,11539.0,124.0
264,177.0,Muggsy Bogues,551.0,1203.0,673.0,309.0,249.0,334.0,250.0,9.0,210.0,28.0,473.0,9863.0,87.0
265,209.0,Dell Curry,1211.0,446.0,1503.0,298.0,201.0,450.0,362.0,43.0,270.0,64.0,637.0,13375.0,165.0
266,761.0,Matt Geiger,1112.0,218.0,1250.0,389.0,163.0,762.0,274.0,180.0,528.0,183.0,1621.0,748.0,6.0
267,193.0,Anthony Mason,2035.0,1878.0,2051.0,838.0,371.0,1239.0,473.0,139.0,1454.0,539.0,4071.0,1183.0,6.0
268,124.0,Vlade Divac,2574.0,2108.0,2760.0,1275.0,624.0,1847.0,640.0,768.0,1470.0,711.0,4657.0,239.0,2.0
269,678.0,George Zidek,54.0,16.0,87.0,30.0,5.0,70.0,70.0,4.0,59.0,14.0,99.0,658.0,1.0
270,197.0,Scott Burrell,478.0,247.0,749.0,152.0,191.0,504.0,247.0,106.0,173.0,55.0,701.0,4595.0,25.0
271,104.0,Benoit Benjamin,27.0,5.0,31.0,15.0,5.0,37.0,59.0,4.0,17.0,10.0,62.0,674.0,7.0
272,380.0,Tony Smith,148.0,164.0,225.0,89.0,60.0,129.0,115.0,20.0,42.0,23.0,104.0,16522.0,118.0
273,924.0,Anthony Goldwire,489.0,608.0,706.0,196.0,146.0,302.0,210.0,8.0,247.0,65.0,309.0,16108.0,139.0
274,4.0,Li Yuan,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8991.0,96.0
275,787.0,Charles Barkley,1017.0,710.0,1080.0,428.0,187.0,513.0,178.0,68.0,828.0,335.0,2172.0,23.0,0.0
276,359.0,Chucky Brown,569.0,210.0,689.0,158.0,72.0,451.0,317.0,78.0,200.0,89.0,707.0,7352.0,91.0
277,129.0,Dino Radja,148.0,47.0,183.0,66.0,22.0,71.0,59.0,46.0,50.0,19.0,206.0,3100.0,39.0
278,55.0,Marty Conlon,227.0,111.0,262.0,116.0,50.0,183.0,108.0,22.0,165.0,37.0,337.0,27005.0,330.0
279,704.0,Shawn Respert,188.0,102.0,252.0,74.0,56.0,117.0,104.0,2.0,81.0,20.0,147.0,736.0,2.0
280,777.0,Rex Walters,222.0,244.0,300.0,137.0,48.0,194.0,149.0,7.0,97.0,23.0,198.0,3319.0,25.0
281,1065.0,Erick Strickland,1281.0,1159.0,1994.0,649.0,404.0,943.0,479.0,39.0,672.0,145.0,1269.0,25587.0,290.0
282,333.0,Kevin Gamble,113.0,69.0,148.0,22.0,20.0,69.0,84.0,16.0,4.0,3.0,95.0,3735.0,27.0
283,310.0,Bobby Hurley,134.0,301.0,218.0,139.0,43.0,127.0,130.0,3.0,92.0,33.0,98.0,6948.0,75.0
284,900.0,Matt Fish,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1554.0,11.0
285,968.0,Priest Lauderdale,98.0,33.0,109.0,79.0,8.0,102.0,70.0,26.0,51.0,41.0,140.0,10578.0,129.0
286,966.0,Jerome Williams,1365.0,456.0,1368.0,575.0,596.0,1221.0,557.0,124.0,977.0,538.0,3602.0,2958.0,26.0
287,404.0,Kevin Duckworth,41.0,15.0,54.0,29.0,9.0,60.0,60.0,11.0,11.0,5.0,58.0,721.0,2.0
288,71.0,Pooh Richardson,254.0,407.0,434.0,119.0,95.0,153.0,144.0,8.0,55.0,25.0,195.0,1291.0,2.0
289,907.0,Malik Sealy,1001.0,463.0,1329.0,352.0,278.0,583.0,256.0,86.0,599.0,110.0,841.0,3032.0,18.0
290,919.0,Loy Vaught,727.0,157.0,812.0,196.0,129.0,435.0,211.0,43.0,161.0,70.0,1256.0,26357.0,316.0
291,915.0,Rodney Rogers,2574.0,1229.0,3196.0,1150.0,615.0,1950.0,616.0,308.0,1086.0,455.0,2861.0,5370.0,50.0
292,914.0,Stanley Roberts,245.0,37.0,283.0,90.0,31.0,292.0,98.0,91.0,117.0,100.0,447.0,9063.0,120.0
293,441.0,Lamond Murray,2326.0,732.0,3037.0,892.0,523.0,1106.0,576.0,229.0,1149.0,354.0,2329.0,785.0,8.0
294,15.0,Eric Piatkowski,1647.0,625.0,2166.0,494.0,328.0,883.0,612.0,84.0,771.0,138.0,1415.0,2316.0,25.0
295,448.0,Bo Outlaw,1564.0,1229.0,1181.0,876.0,657.0,1729.0,724.0,885.0,714.0,623.0,3579.0,17592.0,219.0
296,239.0,Darrick Martin,911.0,1083.0,1515.0,448.0,245.0,676.0,420.0,19.0,618.0,119.0,432.0,6608.0,71.0
297,143.0,Terry Dehere,352.0,376.0,548.0,201.0,85.0,323.0,213.0,10.0,201.0,47.0,220.0,4381.0,43.0
298,375.0,Isaiah Rider,1843.0,836.0,2456.0,742.0,190.0,743.0,358.0,59.0,785.0,194.0,1230.0,80035.0,984.0
299,766.0,David Wingate,163.0,124.0,209.0,80.0,69.0,178.0,130.0,10.0,46.0,21.0,155.0,17667.0,194.0
300,1125.0,Larry Stewart,104.0,45.0,130.0,60.0,29.0,103.0,64.0,23.0,66.0,24.0,160.0,817.0,8.0
301,727.0,Eric Snow,2052.0,4083.0,2788.0,1322.0,925.0,1923.0,776.0,105.0,1376.0,421.0,2045.0,1206.0,5.0
302,771.0,Elmore Spencer,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13252.0,158.0
303,990.0,Malik Rose,1723.0,671.0,2199.0,1022.0,468.0,1858.0,769.0,284.0,1345.0,466.0,3232.0,5167.0,60.0
304,960.0,Tony Delk,1830.0,996.0,2628.0,555.0,428.0,843.0,520.0,74.0,709.0,212.0,1309.0,8578.0,95.0
305,962.0,Walter McCarty,1064.0,646.0,1651.0,501.0,373.0,1182.0,550.0,170.0,407.0,174.0,1502.0,19196.0,210.0
306,1137.0,Chris Jent,2.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4227.0,59.0
307,84.0,Latrell Sprewell,3825.0,2254.0,5280.0,1486.0,711.0,1082.0,589.0,176.0,2065.0,441.0,2281.0,33.0,1.0
308,899.0,Mark Price,458.0,615.0,593.0,303.0,114.0,185.0,125.0,8.0,221.0,28.0,291.0,3694.0,34.0
309,904.0,Chris Mullin,1004.0,607.0,1025.0,389.0,295.0,504.0,261.0,98.0,453.0,56.0,799.0,397.0,3.0
310,1077.0,Ray Owes,73.0,12.0,97.0,21.0,14.0,80.0,50.0,18.0,24.0,14.0,156.0,17491.0,209.0
311,957.0,Todd Fuller,291.0,38.0,409.0,138.0,32.0,338.0,209.0,59.0,194.0,97.0,641.0,1972.0,21.0
312,923.0,Donyell Marshall,3518.0,1111.0,4423.0,1084.0,698.0,1937.0,796.0,706.0,1367.0,488.0,5537.0,367.0,2.0
313,769.0,B.J. Armstrong,365.0,400.0,422.0,153.0,72.0,184.0,166.0,3.0,144.0,24.0,223.0,2379.0,6.0
314,902.0,Bimbo Coles,923.0,1191.0,1337.0,442.0,238.0,755.0,365.0,55.0,390.0,76.0,661.0,5628.0,53.0
315,67.0,Tom Hammonds,408.0,119.0,450.0,180.0,40.0,442.0,238.0,45.0,272.0,131.0,829.0,6670.0,59.0
316,416.0,Willie Burton,48.0,12.0,96.0,29.0,10.0,65.0,74.0,5.0,67.0,17.0,56.0,18635.0,204.0
317,671.0,Donnie Boyce,21.0,13.0,42.0,15.0,10.0,17.0,42.0,4.0,11.0,11.0,15.0,1530.0,8.0
318,693.0,Joe Smith,3660.0,886.0,4399.0,1098.0,499.0,2639.0,905.0,694.0,2111.0,552.0,5600.0,363.0,2.0
319,891.0,Charles Oakley,1360.0,1176.0,1814.0,749.0,495.0,1574.0,448.0,161.0,573.0,130.0,3399.0,359.0,0.0
320,977.0,Kobe Bryant,11276.0,6113.0,13955.0,3882.0,1879.0,3432.0,1299.0,620.0,8074.0,1592.0,6783.0,9805.0,82.0
321,1118.0,Tim Kempton,2.0,4.0,9.0,10.0,2.0,11.0,13.0,1.0,2.0,0.0,11.0,14850.0,169.0
322,1032.0,Darvin Ham,428.0,225.0,396.0,290.0,134.0,754.0,361.0,151.0,233.0,242.0,930.0,557.0,0.0
323,953.0,Lorenzen Wright,2448.0,592.0,2876.0,839.0,458.0,2255.0,743.0,551.0,1041.0,578.0,4715.0,7975.0,76.0
324,182.0,Billy Owens,912.0,584.0,1138.0,422.0,222.0,695.0,289.0,100.0,318.0,186.0,1505.0,88.0,0.0
325,181.0,Kenny Smith,92.0,113.0,127.0,69.0,18.0,29.0,63.0,0.0,39.0,6.0,40.0,4317.0,23.0
326,702.0,Voshon Lenard,2313.0,1116.0,3260.0,702.0,407.0,1150.0,532.0,126.0,859.0,237.0,1510.0,2768.0,23.0
327,956.0,Erick Dampier,2694.0,790.0,2693.0,1386.0,322.0,2849.0,946.0,1351.0,1670.0,1001.0,6757.0,5831.0,62.0
328,1051.0,Dean Garrett,705.0,198.0,747.0,198.0,166.0,662.0,334.0,361.0,282.0,132.0,1743.0,4725.0,38.0
329,989.0,Ben Davis,21.0,5.0,38.0,7.0,6.0,24.0,32.0,2.0,12.0,14.0,53.0,673.0,3.0
330,154.0,Adrian Caldwell,38.0,12.0,46.0,24.0,16.0,82.0,72.0,8.0,18.0,28.0,152.0,327.0,0.0
331,938.0,Rony Seikaly,679.0,156.0,744.0,350.0,76.0,433.0,132.0,147.0,575.0,232.0,1050.0,1395.0,8.0
332,212.0,Yinka Dare,23.0,4.0,49.0,23.0,4.0,57.0,71.0,29.0,23.0,22.0,97.0,1635.0,11.0
333,7.0,Dan Schayes,204.0,62.0,304.0,95.0,49.0,270.0,139.0,50.0,139.0,36.0,373.0,7781.0,99.0
334,779.0,Glen Rice,2467.0,768.0,3078.0,698.0,288.0,951.0,440.0,81.0,1503.0,254.0,1586.0,1331.0,5.0
335,732.0,Ashraf Amaya,12.0,3.0,28.0,10.0,7.0,29.0,34.0,3.0,15.0,13.0,52.0,15164.0,187.0
336,1110.0,Mark Strickland,531.0,102.0,547.0,157.0,77.0,315.0,262.0,105.0,199.0,98.0,748.0,29.0,0.0
337,184.0,Bobby Phills,860.0,610.0,1127.0,352.0,271.0,498.0,208.0,65.0,356.0,138.0,652.0,271.0,0.0
338,697.0,Fred Hoiberg,907.0,795.0,1203.0,272.0,403.0,738.0,500.0,56.0,611.0,106.0,1367.0,4676.0,41.0
339,1361.0,Mark Bradtke,25.0,7.0,31.0,8.0,5.0,33.0,31.0,4.0,9.0,4.0,66.0,3950.0,34.0
340,1041.0,Nate Driggers,13.0,6.0,30.0,5.0,3.0,10.0,13.0,2.0,10.0,4.0,22.0,50.0,1.0
341,1049.0,Shane Heal,33.0,37.0,85.0,19.0,4.0,20.0,39.0,3.0,6.0,3.0,21.0,8211.0,74.0
342,679.0,Jason Caffey,1148.0,379.0,1232.0,570.0,188.0,1034.0,399.0,95.0,742.0,419.0,1825.0,6441.0,66.0
343,955.0,Samaki Walker,909.0,247.0,1062.0,390.0,128.0,894.0,424.0,312.0,489.0,281.0,2041.0,83.0,3.0
344,49.0,Gheorghe Muresan,353.0,36.0,249.0,129.0,41.0,267.0,115.0,103.0,141.0,87.0,528.0,750.0,4.0
345,690.0,Don Reid,454.0,127.0,409.0,204.0,124.0,896.0,321.0,223.0,224.0,118.0,920.0,4381.0,28.0
346,279.0,Charles Jones,9.0,8.0,6.0,4.0,3.0,30.0,55.0,10.0,1.0,1.0,37.0,359.0,1.0
347,768.0,Acie Earl,67.0,19.0,110.0,34.0,15.0,62.0,45.0,28.0,53.0,29.0,96.0,37046.0,463.0
348,273.0,Duane Ferrell,189.0,91.0,246.0,68.0,56.0,169.0,137.0,13.0,71.0,47.0,184.0,215.0,0.0
349,692.0,Andrew DeClercq,1052.0,319.0,1015.0,530.0,371.0,1728.0,553.0,290.0,547.0,332.0,2338.0,487.0,5.0
350,976.0,Jeff McInnis,2088.0,2382.0,2750.0,733.0,353.0,1161.0,549.0,31.0,672.0,175.0,1127.0,6194.0,31.0
351,37.0,Greg Graham,35.0,17.0,51.0,19.0,12.0,16.0,45.0,1.0,27.0,13.0,14.0,1980.0,6.0
352,292.0,Anthony Miller,104.0,25.0,101.0,41.0,31.0,142.0,119.0,18.0,54.0,41.0,293.0,471.0,2.0
353,308.0,Derrick Alston,0.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,4.0,6062.0,81.0
354,700.0,Keith Tower,3.0,1.0,5.0,1.0,2.0,12.0,13.0,1.0,1.0,7.0,9.0,717.0,2.0
355,760.0,Jerome Kersey,522.0,251.0,741.0,189.0,280.0,610.0,239.0,129.0,149.0,97.0,873.0,1516.0,9.0
356,781.0,Will Perdue,496.0,174.0,441.0,261.0,79.0,520.0,252.0,205.0,235.0,202.0,1581.0,206.0,2.0
357,164.0,Chris Childs,806.0,1781.0,1222.0,723.0,319.0,1205.0,426.0,38.0,429.0,105.0,932.0,2636.0,24.0
358,38.0,Brad Lohaus,11.0,6.0,25.0,4.0,2.0,16.0,27.0,2.0,1.0,2.0,19.0,3740.0,64.0
359,176.0,Antonio Harvey,41.0,15.0,45.0,22.0,4.0,56.0,67.0,23.0,17.0,8.0,72.0,1876.0,25.0
360,291.0,Ed Pinckney,21.0,6.0,20.0,17.0,6.0,28.0,58.0,9.0,17.0,5.0,59.0,937.0,7.0
361,1109.0,James Scott,0.0,3.0,8.0,2.0,1.0,5.0,8.0,0.0,1.0,1.0,6.0,356.0,2.0
362,320.0,Jamie Watson,32.0,34.0,42.0,25.0,22.0,34.0,60.0,4.0,12.0,4.0,48.0,5038.0,50.0
363,192.0,Dennis Scott,803.0,385.0,1222.0,223.0,165.0,432.0,261.0,67.0,248.0,61.0,596.0,469.0,3.0
364,1380.0,Lloyd Daniels,46.0,30.0,96.0,18.0,13.0,36.0,27.0,5.0,13.0,3.0,49.0,20069.0,194.0
365,971.0,Mark Hendrickson,126.0,63.0,182.0,59.0,46.0,130.0,101.0,14.0,108.0,27.0,297.0,1472.0,9.0
366,65.0,Greg Minor,310.0,169.0,393.0,100.0,87.0,209.0,145.0,19.0,124.0,44.0,337.0,89.0,1.0
367,134.0,Kevin Johnson,588.0,864.0,623.0,306.0,124.0,195.0,160.0,19.0,590.0,95.0,406.0,10534.0,126.0
368,73.0,Hot Rod Williams,287.0,156.0,324.0,100.0,109.0,340.0,163.0,157.0,198.0,90.0,902.0,602.0,2.0
369,691.0,Lou Roe,12.0,6.0,30.0,8.0,3.0,6.0,34.0,1.0,8.0,8.0,13.0,3655.0,19.0
370,1043.0,Amal McCaskill,81.0,35.0,132.0,51.0,24.0,134.0,105.0,35.0,41.0,26.0,209.0,339.0,0.0
371,244.0,Dee Brown,634.0,540.0,981.0,263.0,220.0,370.0,282.0,49.0,128.0,37.0,357.0,288.0,2.0
372,699.0,Brent Barry,2546.0,2591.0,3010.0,1141.0,844.0,1524.0,819.0,223.0,1164.0,248.0,2538.0,33358.0,395.0
373,1120.0,Elmer Bennett,6.0,11.0,13.0,10.0,4.0,7.0,9.0,0.0,7.0,3.0,4.0,4732.0,48.0
374,997.0,Chris Robinson,134.0,103.0,222.0,67.0,47.0,134.0,74.0,13.0,24.0,18.0,116.0,443.0,1.0
375,1381.0,John Long,46.0,21.0,71.0,24.0,9.0,26.0,31.0,2.0,25.0,3.0,40.0,41.0,0.0
376,1059.0,Aleksandar Djordjevic,7.0,5.0,7.0,5.0,0.0,3.0,7.0,0.0,4.0,1.0,4.0,1360.0,20.0
377,940.0,Earl Cureton,3.0,4.0,5.0,1.0,0.0,10.0,8.0,0.0,1.0,2.0,9.0,15559.0,213.0
378,698.0,Eddie Johnson,380.0,134.0,514.0,110.0,45.0,170.0,132.0,4.0,168.0,36.0,286.0,101.0,0.0
379,725.0,Dell Demps,0.0,0.0,3.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,65.0,0.0
380,1068.0,Greg Dreiling,34.0,11.0,40.0,9.0,8.0,67.0,40.0,7.0,11.0,16.0,76.0,112.0,0.0
381,979.0,Jermaine O'Neal,4868.0,1296.0,5585.0,1787.0,455.0,3002.0,956.0,1726.0,2863.0,1136.0,6905.0,180.0,1.0
382,1036.0,Litterial Green,32.0,57.0,52.0,22.0,20.0,38.0,58.0,1.0,45.0,22.0,29.0,1162.0,4.0
383,95.0,Mark Bryant,617.0,207.0,623.0,270.0,129.0,783.0,291.0,69.0,292.0,108.0,1068.0,1498.0,6.0
384,764.0,David Robinson,2261.0,702.0,2240.0,775.0,444.0,1134.0,420.0,926.0,1859.0,749.0,3830.0,370.0,4.0
385,983.0,Moochie Norris,793.0,1198.0,1184.0,511.0,313.0,479.0,430.0,19.0,512.0,176.0,843.0,1307.0,9.0
386,1026.0,Evric Gray,4.0,2.0,11.0,3.0,1.0,5.0,5.0,0.0,4.0,0.0,3.0,6583.0,68.0
387,24.0,Keith Jennings,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,26.0,13408.0,115.0
388,8.0,Wang Xuemeng,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,343.0,0.0
389,88.0,Steve Scheffler,5.0,0.0,1.0,5.0,0.0,5.0,27.0,0.0,1.0,1.0,3.0,408.0,4.0
390,511.0,Melvin Booker,4.0,3.0,3.0,11.0,0.0,2.0,61.0,0.0,2.0,0.0,4.0,263.0,0.0
391,1128.0,Stephen Howard,70.0,14.0,59.0,31.0,21.0,75.0,54.0,13.0,57.0,37.0,97.0,318.0,1.0
392,1080.0,Henry James,142.0,23.0,202.0,40.0,12.0,117.0,75.0,1.0,47.0,6.0,90.0,34.0,1.0
393,175.0,Alton Lister,33.0,11.0,47.0,30.0,7.0,103.0,76.0,15.0,21.0,7.0,166.0,3172.0,26.0
394,982.0,Martin Muursepp,137.0,50.0,185.0,47.0,41.0,153.0,80.0,25.0,95.0,42.0,181.0,205.0,0.0
395,1425.0,Aaron Williams,1518.0,470.0,1545.0,620.0,272.0,1679.0,655.0,496.0,934.0,327.0,2687.0,300.0,4.0
396,1089.0,Kevin Salvadori,13.0,13.0,33.0,16.0,1.0,29.0,33.0,24.0,16.0,8.0,43.0,272.0,1.0
397,1070.0,Devin Gray,22.0,6.0,38.0,9.0,8.0,32.0,24.0,3.0,18.0,13.0,38.0,187.0,0.0
398,912.0,Rafael Addison,47.0,33.0,69.0,16.0,7.0,51.0,37.0,3.0,22.0,6.0,42.0,10059.0,124.0
399,85.0,Brent Price,309.0,441.0,439.0,262.0,122.0,365.0,211.0,7.0,192.0,45.0,254.0,3689.0,27.0
